schema,class,fragment,type,status,compilation,first_error
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,29-29:FIRST_ESC_CHAR,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,30-30:SECOND_ESC_CHAR,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,157-157:DISABLE,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,159-159:detector,field,attempted,error,"Compilation failed: error: expected expression after '=', found '>'"
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,174-179:holder,field,attempted,error,"Compilation failed: error: expected expression after '=', found '>'"
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,373-373:builder,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,374-374:attributeOptions,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,161-164:setDetector,method,attempted,error,Compilation failed: --- cjc stderr ---
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,166-172:isDetected,method,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,181-183:setEnabled,method,attempted,pending,waiting for compilation
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,185-187:isEnabled,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,189-195:ansi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,197-203:ansi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,205-211:ansi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,376-378:Ansi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,380-383:Ansi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,385-387:Ansi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,389-391:Ansi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,393-396:fg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,398-403:fg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,405-407:fgRgb,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,409-416:fgRgb,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,418-420:fgBlack,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,422-424:fgBlue,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,426-428:fgCyan,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,430-432:fgDefault,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,434-436:fgGreen,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,438-440:fgMagenta,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,442-444:fgRed,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,446-448:fgYellow,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,450-453:bg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,455-460:bg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,462-464:bgRgb,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,466-473:bgRgb,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,475-477:bgCyan,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,479-481:bgDefault,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,483-485:bgGreen,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,487-489:bgMagenta,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,491-493:bgRed,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,495-497:bgYellow,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,499-502:fgBright,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,504-506:fgBrightBlack,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,508-510:fgBrightBlue,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,512-514:fgBrightCyan,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,516-518:fgBrightDefault,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,520-522:fgBrightGreen,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,524-526:fgBrightMagenta,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,528-530:fgBrightRed,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,532-534:fgBrightYellow,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,536-539:bgBright,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,541-543:bgBrightCyan,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,545-547:bgBrightDefault,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,549-551:bgBrightGreen,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,553-555:bgBrightMagenta,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,557-559:bgBrightRed,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,561-563:bgBrightYellow,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,565-568:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,578-580:cursor,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,589-591:cursorToColumn,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,599-601:cursorUp,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,609-611:cursorDown,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,619-621:cursorRight,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,629-631:cursorLeft,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,642-644:cursorMove,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,651-653:cursorDownLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,662-664:cursorDownLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,671-673:cursorUpLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,682-684:cursorUpLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,686-688:eraseScreen,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,690-692:eraseScreen,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,694-696:eraseLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,698-700:eraseLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,702-707:scrollUp,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,709-714:scrollDown,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,716-719:restorCursorPosition,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,721-724:saveCursorPosition,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,727-729:saveCursorPositionSCO,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,732-736:saveCursorPositionDEC,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,738-741:restoreCursorPosition,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,744-746:restoreCursorPositionSCO,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,749-753:restoreCursorPositionDEC,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,755-757:reset,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,759-761:bold,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,763-765:boldOff,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,767-771:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,773-777:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,779-783:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,785-789:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,791-795:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,797-801:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,803-807:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,809-813:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,815-819:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,821-825:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,827-831:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,833-837:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,839-843:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,845-849:newline,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,851-855:format,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,864-867:apply,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,877-880:render,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,891-894:render,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,896-900:toString,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,906-912:appendEscapeSequence,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,914-921:appendEscapeSequence,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,923-926:appendEscapeSequence,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,928-938:flushAttributes,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,940-954:_appendEscapeSequence,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,956-960:append,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,962-966:append,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,27-973:Ansi,968-972:append,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,36-36:BLACK,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,37-37:RED,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,38-38:GREEN,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,39-39:YELLOW,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,40-40:BLUE,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,41-41:MAGENTA,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,42-42:CYAN,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,43-43:WHITE,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,44-44:DEFAULT,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,46-46:value,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,47-47:name,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,49-52:Color,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,54-57:toString,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,59-61:value,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,63-65:fg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,67-69:bg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,71-73:fgBright,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,35-78:Color,75-77:bgBright,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,86-86:RESET,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,87-87:INTENSITY_BOLD,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,88-88:INTENSITY_FAINT,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,89-89:ITALIC,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,90-90:UNDERLINE,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,91-91:BLINK_SLOW,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,92-92:BLINK_FAST,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,93-93:NEGATIVE_ON,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,94-94:CONCEAL_ON,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,95-95:STRIKETHROUGH_ON,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,96-96:UNDERLINE_DOUBLE,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,97-97:INTENSITY_BOLD_OFF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,98-98:ITALIC_OFF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,99-99:UNDERLINE_OFF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,100-100:BLINK_OFF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,101-101:NEGATIVE_OFF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,102-102:CONCEAL_OFF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,103-103:STRIKETHROUGH_OFF,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,105-105:value,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,106-106:name,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,108-111:Attribute,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,113-116:toString,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,85-121:Attribute,118-120:value,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,129-150:Erase,130-130:FORWARD,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,129-150:Erase,131-131:BACKWARD,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,129-150:Erase,132-132:ALL,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,129-150:Erase,134-134:value,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,129-150:Erase,135-135:name,field,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,129-150:Erase,137-140:Erase,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,129-150:Erase,142-145:toString,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,129-150:Erase,147-149:value,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,152-155:Ansi_Consumer,154-154:apply,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,214-216:Ansi_NoAnsi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,218-220:Ansi_NoAnsi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,222-224:Ansi_NoAnsi,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,226-229:fg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,231-234:bg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,236-239:fgBright,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,241-244:bgBright,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,246-249:fg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,251-254:fgRgb,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,256-259:bg,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,261-264:bgRgb,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,266-269:a,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,271-274:cursor,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,276-279:cursorToColumn,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,281-284:cursorUp,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,286-289:cursorRight,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,291-294:cursorDown,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,296-299:cursorLeft,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,301-304:cursorDownLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,306-309:cursorDownLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,311-314:cursorUpLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,316-319:cursorUpLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,321-324:eraseScreen,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,326-329:eraseScreen,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,331-334:eraseLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,336-339:eraseLine,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,341-344:scrollUp,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,346-349:scrollDown,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,351-354:saveCursorPosition,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,356-360:restorCursorPosition,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,362-365:restoreCursorPosition,method,pending,pending,
jansi.src.main.org.fusesource.jansi.Ansi,213-371:Ansi_NoAnsi,367-370:reset,method,pending,pending,
jansi.src.main.org.fusesource.jansi.AnsiColors,23-37:AnsiColors,24-24:Colors16,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiColors,23-37:AnsiColors,25-25:Colors256,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiColors,23-37:AnsiColors,26-26:TrueColor,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiColors,23-37:AnsiColors,28-28:description,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiColors,23-37:AnsiColors,30-32:AnsiColors,method,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiColors,23-37:AnsiColors,34-36:getDescription,method,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,69-69:JANSI_MODE,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,73-73:JANSI_OUT_MODE,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,77-77:JANSI_ERR_MODE,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,82-82:JANSI_MODE_STRIP,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,86-86:JANSI_MODE_FORCE,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,90-90:JANSI_MODE_DEFAULT,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,98-98:JANSI_COLORS,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,102-102:JANSI_OUT_COLORS,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,106-106:JANSI_ERR_COLORS,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,112-112:JANSI_COLORS_16,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,117-117:JANSI_COLORS_256,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,121-121:JANSI_COLORS_TRUECOLOR,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,129-130:JANSI_PASSTHROUGH,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,137-138:JANSI_STRIP,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,147-148:JANSI_FORCE,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,157-158:JANSI_EAGER,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,163-163:JANSI_NORESET,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,169-169:JANSI_GRACEFUL,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,174-175:system_out,field,attempted,error,Compilation failed: error: undeclared identifier 'System'
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,179-180:out,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,184-185:system_err,field,attempted,error,Compilation failed: error: undeclared identifier 'System'
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,189-190:err,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,206-207:IS_WINDOWS,field,attempted,error,Compilation failed: error: undeclared identifier 'getProperty'
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,209-210:IS_CYGWIN,field,attempted,error,"Compilation failed: error: expected ';' or '<NL>', found ')'"
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,212-215:IS_MSYSTEM,field,attempted,error,"Compilation failed: error: expected ';' or '<NL>', found ')'"
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,217-217:IS_CONEMU,field,attempted,error,"Compilation failed: error: expected ';' or '<NL>', found ')'"
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,219-219:ENABLE_VIRTUAL_TERMINAL_PROCESSING,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,221-221:STDOUT_FILENO,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,223-223:STDERR_FILENO,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,231-231:initialized,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,232-232:installed,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,233-233:virtualProcessing,field,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,198-204:getTerminalWidth,method,attempted,error,Compilation failed: error: 'getTerminalWidth' is not a member of interface 'OutputStream'
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,235-235:AnsiConsole,method,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,237-445:ansiStream,method,attempted,error,"Compilation failed: error: expected ';' or '<NL>', found '?'"
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,447-455:newPrintStream,method,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,457-465:getBoolean,method,attempted,error,Compilation failed: error: undeclared identifier 'System'
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,475-478:out,method,attempted,error,Compilation failed: --- cjc stderr ---
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,485-487:sysOut,method,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,497-500:err,method,attempted,error,Compilation failed: --- cjc stderr ---
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,507-509:sysErr,method,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,516-529:systemInstall,method,attempted,error,Compilation failed: error: 'install' is not a member of enum 'Option<Class-AnsiPrintStream>'
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,534-536:isInstalled,method,completed,success,Compilation successful
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,543-556:systemUninstall,method,attempted,error,Compilation failed: error: unclosed delimiter: '('
jansi.src.main.org.fusesource.jansi.AnsiConsole,61-568:AnsiConsole,561-567:initStreams,method,attempted,error,Compilation failed: error: undeclared type name 'PrintStream'
